position_id,portfolio_id,asset_id,region,exposure_value,return_rate,trade_date
1730,45,96,MENA,579253.67,0.13,14-05-2024
1731,25,30,LATAM,370343.58,0.05,02-01-2025
1732,33,77,US,191350.76,0.09,08-04-2024
1733,38,18,Asia,118920.47,0.06,11-01-2025
1734,41,87,MENA,274573.7,0.09,08-06-2025
1735,8,79,MENA,637524.09,0.07,23-07-2024
1736,11,97,MENA,32331.58,0.1,16-05-2025
1737,22,21,Europe,129374.69,0.09,01-04-2025
1738,24,57,US,152596.79,0.08,01-02-2025
1739,41,23,US,215917.45,0.04,02-05-2025
1740,17,91,US,315193.44,0.03,01-10-2024
1741,12,45,US,667338.35,0.07,30-07-2025
1742,46,44,US,377155.84,0.08,06-09-2025
1743,32,82,LATAM,38521.61,0.09,09-03-2025
1744,15,88,MENA,61332.01,0.08,02-04-2024
1745,16,47,LATAM,193426.26,0.07,08-03-2025
1746,22,40,Europe,217357.27,0.09,12-01-2025
1747,28,51,Asia,119682.86,0.1,20-09-2025
1748,20,42,MENA,42838.87,0.05,09-07-2024
1749,33,7,Europe,134788,0.05,20-03-2025
1750,10,50,LATAM,156625.55,0.07,07-10-2025
1751,40,48,Asia,1795528.13,0.12,12-03-2025
1752,32,84,Europe,22837.34,0.1,05-04-2024
1753,50,91,Asia,550371.61,0.04,11-02-2024
1754,33,6,Europe,253484.05,0.09,09-06-2025
1755,2,91,LATAM,1261626.49,0.11,15-12-2024
1756,33,9,Asia,139532.32,0.1,19-04-2025
1757,33,57,Europe,29701.59,0.09,17-08-2024
1758,41,31,LATAM,182042.34,0.06,07-06-2024
1759,13,21,MENA,304392.12,0.05,22-05-2025
1760,30,90,LATAM,61787.78,0.13,23-06-2025
1761,33,40,LATAM,13926.08,0.08,06-10-2025
1762,13,45,MENA,8847838.85,0.07,21-06-2025
1763,26,77,LATAM,393965.5,0.09,26-03-2024
1764,22,49,MENA,424929.12,0.08,24-10-2024
1765,39,87,MENA,167130.53,0.12,24-04-2025
1766,2,20,MENA,281755.42,0.08,23-03-2025
1767,38,92,Europe,11264.5,0.09,22-03-2024
1768,39,17,Asia,2541792.56,0.08,04-05-2025
1769,26,28,Europe,765476.07,0.07,03-11-2024
1770,46,41,MENA,1272119.6,0.06,01-06-2024
1771,50,66,Asia,30744.77,0.12,10-05-2024
1772,15,25,Asia,878984.77,0.09,03-11-2024
1773,34,58,MENA,1309253.46,0.1,11-09-2024
1774,42,41,Asia,112910.51,0.12,19-06-2025
1775,44,6,Asia,3395841.57,0.07,13-03-2025
1776,49,75,Europe,186549.47,0.1,29-10-2024
1777,40,38,Asia,401916.62,0.11,05-08-2025
1778,11,6,MENA,8944.77,0.11,18-02-2024
1779,3,45,US,603265.61,0.08,18-07-2025
1780,6,75,US,89958.75,0.11,19-03-2024
1781,9,14,US,999639.5,0.08,16-02-2024
1782,6,66,MENA,131085.29,0.09,09-06-2025
1783,9,40,US,249051.81,0.1,20-04-2024
1784,39,3,Europe,1268479.03,0.08,06-06-2025
1785,31,99,MENA,609196.78,0.08,11-03-2025
1786,32,97,MENA,285393.25,0.1,26-02-2025
1787,41,24,MENA,170458.47,0.09,06-04-2024
1788,50,19,Asia,78027.86,0.07,20-04-2025
1789,12,18,Asia,427199.99,0.09,05-08-2025
1790,8,64,Asia,3048446.03,0.05,16-09-2024
1791,8,88,LATAM,194714.53,0.08,29-12-2024
1792,50,35,Europe,490055.79,0.06,17-09-2024
1793,28,62,MENA,36216.83,0.05,22-08-2025
1794,20,1,MENA,116733.7,0.09,24-03-2024
1795,47,100,Asia,165416.73,0.11,30-05-2025
1796,7,25,MENA,759621.55,0.08,17-01-2024
1797,11,45,MENA,96695.96,0.08,26-04-2024
1798,20,49,US,86612.42,0.1,18-04-2025
1799,16,98,MENA,263009.6,0.09,02-07-2024
1800,4,89,LATAM,7890.49,0.1,05-07-2024
1801,6,16,Asia,182263.26,0.08,06-02-2025
1802,22,98,Europe,70203.47,0.08,16-02-2024
1803,26,93,Europe,414960.12,0.1,26-03-2024
1804,3,19,US,717736.95,0.05,02-03-2025
1805,41,23,Europe,147304.36,0.12,31-10-2024
1806,42,83,Europe,294390.1,0.05,17-11-2024
1807,14,25,Asia,52110.52,0.11,24-08-2025
1808,11,16,Asia,32452.1,0.11,10-04-2025
1809,18,54,LATAM,600012.81,0.1,05-04-2025
1810,12,73,US,260073.63,0.1,30-09-2025
1811,23,1,Europe,112141.79,0.11,28-09-2024
1812,12,42,LATAM,127671.74,0.07,15-12-2024
1813,13,19,US,407105.88,0.07,10-07-2024
1814,25,97,Europe,710802.51,0.04,04-08-2024
1815,45,34,Europe,147335.98,0.03,08-07-2024
1816,19,80,Asia,341467.05,0.06,21-03-2024
1817,46,55,MENA,257444.27,0.13,10-09-2025
1818,36,18,US,930235.76,0.06,22-09-2024
1819,45,34,Europe,39325.55,0.11,18-04-2024
1820,8,89,US,1455049.39,0.07,20-03-2025
1821,29,45,LATAM,1480058.54,0.08,01-07-2025
1822,32,6,LATAM,1015006.89,0.07,19-01-2024
1823,44,21,MENA,991506.07,0.08,06-01-2024
1824,18,70,Europe,245446.91,0.11,08-02-2025
1825,6,96,Asia,73155.89,0.07,29-04-2024
1826,18,48,Europe,609119.08,0.07,14-01-2024
1827,19,39,US,324545.64,0.03,24-06-2024
1828,22,31,LATAM,55854.71,0.1,03-05-2025
1829,37,10,US,115701.24,0.05,16-04-2025
1830,32,30,MENA,307622.9,0.09,18-02-2025
1831,41,18,LATAM,23366.74,0.1,08-09-2025
1832,3,60,Asia,581617.82,0.1,13-05-2025
1833,28,88,LATAM,117666.99,0.06,06-11-2024
1834,10,73,Europe,2424310.83,0.06,25-09-2025
1835,35,95,Europe,121559.63,0.08,23-09-2025
1836,29,15,LATAM,258807.56,0.1,04-01-2025
1837,15,4,MENA,134382.94,0.14,08-02-2025
1838,33,63,Europe,180543.12,0.08,05-11-2024
1839,7,40,Europe,1000710.73,0.07,30-03-2024
1840,12,9,Asia,1086078.1,0.06,08-05-2024
1841,49,9,LATAM,125354.6,0.04,18-05-2024
1842,30,26,Europe,21509.58,0.08,15-01-2024
1843,21,4,MENA,335277.03,0.06,14-07-2024
1844,31,81,US,315909.77,0.07,24-04-2024
1845,24,16,LATAM,64884.74,0.07,17-01-2024
1846,20,15,Asia,53612.74,0.04,11-07-2024
1847,37,99,Europe,446571.27,0.1,28-01-2024
1848,4,52,MENA,1550871.95,0.09,02-08-2024
1849,28,69,LATAM,413872.94,0.05,07-05-2025
1850,44,5,MENA,2168270.41,0.1,28-05-2024
1851,20,20,MENA,64584.67,0.09,04-09-2024
1852,24,79,Asia,101917.78,0.05,22-03-2025
1853,50,18,LATAM,97189.36,0.09,03-10-2025
1854,49,2,Europe,1248918.36,0.12,05-07-2025
1855,32,93,Asia,101495.92,0.11,14-07-2024
1856,41,13,Europe,86182.98,0.04,29-03-2024
1857,36,4,US,591112.78,0.09,04-11-2024
1858,34,42,MENA,195203.29,0.09,19-04-2025
1859,36,74,US,1016427.08,0.07,31-05-2024
1860,2,61,MENA,188356.82,0.1,30-04-2025
1861,15,95,Asia,27960.11,0.09,08-03-2025
1862,34,8,Europe,814487.58,0.05,23-01-2024
1863,36,67,Europe,525009.24,0.09,29-04-2024
1864,6,63,Asia,183302.86,0.09,19-06-2024
1865,39,9,LATAM,1174442.85,0.07,05-06-2024
1866,42,94,US,1430953.27,0.09,31-03-2025
1867,12,11,US,578059.47,0.11,11-05-2025
1868,3,99,Europe,106059.44,0.11,27-04-2025
1869,45,42,Europe,27115.57,0.1,21-01-2024
1870,18,13,Europe,480454.57,0.04,05-04-2025
1871,40,36,Asia,217116.54,0.09,22-08-2025
1872,21,13,LATAM,550770.15,0.07,05-09-2024
1873,15,12,US,35506.45,0.12,25-07-2024
1874,33,37,MENA,3079.88,0.07,28-10-2024
1875,35,74,Asia,130544.54,0.1,06-08-2025
1876,26,73,US,133777.87,0.08,05-02-2025
1877,8,52,LATAM,370551.98,0.07,22-02-2024
1878,36,71,Asia,247059.11,0.1,07-12-2024
1879,48,2,US,377044.66,0.05,09-01-2024
1880,30,56,Asia,44627.91,0.07,15-04-2024
1881,23,60,US,558889.69,0.09,07-10-2025
1882,42,23,US,13930.7,0.07,18-03-2025
1883,44,40,LATAM,800731.17,0.08,01-03-2025
1884,14,64,MENA,193300.26,0.05,22-05-2025
1885,14,85,LATAM,57018.76,0.07,15-08-2025
1886,2,23,US,170931.63,0.09,02-09-2025
1887,37,29,Asia,131039.57,0.13,21-07-2025
1888,5,78,LATAM,70878.17,0.09,24-10-2024
1889,38,90,MENA,65866.39,0.08,07-02-2024
1890,45,51,US,194700.49,0.07,14-05-2025
1891,41,69,LATAM,84419.24,0.09,13-02-2025
1892,47,95,LATAM,454265.78,0.06,12-05-2025
1893,14,89,LATAM,400865.61,0.1,09-06-2025
1894,39,31,LATAM,548900.62,0.1,28-08-2025
1895,25,50,Asia,640135.3,0.08,18-09-2025
1896,20,20,MENA,180084.64,0.08,14-05-2025
1897,2,55,MENA,53984.32,0.08,25-08-2024
1898,39,81,US,144236.46,0.05,03-03-2024
1899,6,2,Europe,58571.51,0.08,24-06-2025
1900,17,25,Asia,69654.09,0.07,20-01-2024
1901,25,13,US,4577497,0.08,08-03-2025
1902,28,92,US,1272592.26,0.08,13-08-2025
1903,2,70,LATAM,237830.85,0.05,19-11-2024
1904,35,67,Europe,2199215.59,0.09,20-07-2025
1905,37,58,Europe,293082.3,0.1,06-03-2024
1906,5,99,Asia,36553.71,0.07,01-10-2024
1907,1,82,Europe,652419.84,0.11,03-03-2025
1908,40,75,US,236485.1,0.1,29-04-2025
1909,12,84,Europe,44734.54,0.08,29-04-2024
1910,36,64,Europe,440719.58,0.05,21-05-2025
1911,45,69,MENA,559245.34,0.03,29-09-2025
1912,23,83,US,308456.52,0.08,21-12-2024
1913,47,86,Europe,25774.83,0.09,04-04-2025
1914,31,59,Europe,1179660.26,0.08,22-03-2025
1915,11,60,LATAM,63808.78,0.08,22-01-2024
1916,10,83,Europe,1904428.5,0.06,14-06-2024
1917,3,62,Europe,264188.84,0.06,21-10-2024
1918,14,16,MENA,24671.05,0.1,15-07-2024
1919,16,88,US,37173.89,0.09,25-04-2025
1920,10,68,Asia,272849.68,0.07,18-12-2024
1921,29,15,US,474621.55,0.03,24-03-2025
1922,10,89,LATAM,194675.28,0.08,25-08-2024
1923,12,55,US,24950.9,0.08,03-06-2025
1924,30,35,Europe,11169.18,0.07,12-08-2024
1925,41,55,LATAM,145789.08,0.03,24-08-2025
1926,1,14,US,1696022.88,0.09,13-12-2024
1927,5,49,LATAM,337166.59,0.06,08-09-2025
1928,20,83,Asia,275775.04,0.07,24-04-2025
1929,8,100,US,1105960.31,0.1,14-05-2024
1930,43,7,Europe,131017.6,0.06,27-10-2024
1931,12,30,LATAM,15911.15,0.1,03-02-2025
1932,1,83,MENA,71803.68,0.05,02-03-2025
1933,20,49,LATAM,243428.27,0.03,03-01-2025
1934,28,89,MENA,65258.66,0.05,28-04-2025
1935,43,16,Europe,88373.01,0.08,14-06-2024
1936,37,51,Asia,611688.76,0.11,28-09-2025
1937,47,72,MENA,425048.63,0.06,31-07-2024
1938,37,82,Asia,51560.94,0.1,16-10-2024
1939,12,92,LATAM,698377.92,0.11,29-03-2024
1940,37,80,Europe,102812.44,0.1,09-05-2025
1941,49,83,MENA,833120.46,0.13,12-05-2024
1942,49,42,LATAM,49467.43,0.13,26-06-2024
1943,44,17,US,527782.18,0.08,23-07-2024
1944,28,63,LATAM,474003.75,0.04,09-06-2024
1945,47,45,Asia,170988.51,0.09,12-09-2025
1946,15,77,Europe,167821.21,0.08,18-05-2025
1947,6,7,Europe,117478.89,0.11,13-04-2024
1948,44,27,LATAM,416560.89,0.1,01-03-2025
1949,20,10,US,311163.4,0.11,20-05-2025
1950,50,34,Asia,26230.6,0.08,06-11-2024
1951,14,36,LATAM,451674.79,0.09,28-08-2024
1952,2,25,LATAM,19376013.76,0.06,02-08-2024
1953,9,6,Europe,2350654.75,0.07,24-07-2025
1954,37,24,Asia,65490.17,0.08,18-02-2024
1955,20,18,US,314563.59,0.06,19-01-2024
1956,26,87,Europe,162695.22,0.06,02-01-2025
1957,29,6,LATAM,35652.71,0.06,24-09-2024
1958,1,29,Europe,111084.33,0.11,31-12-2024
1959,35,25,Europe,383996.94,0.13,11-06-2024
1960,6,55,MENA,182311.24,0.07,27-06-2024
1961,37,81,Europe,448008.5,0.12,30-05-2025
1962,5,46,Europe,38081.24,0.07,02-02-2024
1963,33,24,Asia,26111.43,0.07,06-03-2024
1964,49,75,Europe,86473.73,0.07,11-12-2024
1965,14,26,US,1489898.9,0.1,16-03-2025
1966,12,98,LATAM,2051004.17,0.07,26-04-2024
1967,42,28,Asia,318486.09,0.07,24-09-2025
1968,20,3,Europe,289444.78,0.09,20-08-2024
1969,50,75,US,72218.67,0.08,03-05-2024
1970,24,38,LATAM,77771.06,0.07,29-07-2025
1971,43,61,Asia,119833.62,0.11,17-08-2024
1972,34,78,US,3901387.17,0.07,13-05-2025
1973,25,51,Europe,304733.41,0.08,21-09-2024
1974,50,90,MENA,254584.85,0.08,14-12-2024
1975,29,48,MENA,52201.11,0.11,29-12-2024
1976,39,21,Asia,290826.98,0.1,17-02-2024
1977,31,54,US,455745.06,0.1,24-07-2025
1978,47,56,LATAM,130123.59,0.1,30-09-2024
1979,43,94,US,424240.54,0.07,03-06-2024
1980,50,59,MENA,927477.8,0.07,11-06-2025
1981,23,72,Asia,150602.57,0.05,10-09-2025
1982,44,51,Europe,172094.21,0.07,16-04-2024
1983,38,20,US,539658.54,0.09,21-02-2024
1984,20,96,MENA,271971.2,0.06,24-03-2025
1985,23,86,LATAM,48232.41,0.08,13-04-2025
1986,45,59,Asia,164757.33,0.09,23-04-2024
1987,16,71,Europe,178930.62,0.07,18-04-2024
1988,50,9,US,178857.47,0.08,17-09-2025
1989,42,1,LATAM,2328868.23,0.06,16-09-2025
1990,8,29,Europe,756543.56,0.12,14-04-2024
1991,50,63,MENA,48692.23,0.07,29-07-2025
1992,21,72,MENA,2404588.91,0.11,12-02-2024
1993,1,56,LATAM,212533.13,0.07,03-06-2025
1994,8,68,MENA,362328.48,0.05,17-04-2024
1995,29,35,Asia,1193664.41,0.04,20-06-2024
1996,32,3,LATAM,551054.08,0.1,07-10-2025
1997,38,7,MENA,9617.84,0.07,30-04-2024
1998,5,27,US,31674.13,0.09,29-07-2024
1999,47,1,MENA,106447.85,0.13,05-01-2025
2000,22,91,Asia,193503.63,0.08,09-06-2024
2001,47,80,Europe,383529.92,0.13,26-10-2024
2002,34,71,Europe,333600.48,0.05,28-03-2025
2003,1,44,MENA,179109.73,0.1,02-06-2025
2004,26,87,Europe,537636.65,0.09,25-05-2025
2005,43,41,MENA,85882.07,0.1,11-04-2024
2006,10,75,Asia,71609.41,0.11,06-06-2024
2007,30,42,Europe,189617.76,0.02,07-01-2025
2008,50,33,US,629372.83,0.07,08-12-2024
2009,18,50,MENA,27423.82,0.09,21-05-2024
2010,17,63,Europe,503358.31,0.05,05-05-2024
2011,26,100,Asia,376714.51,0.1,25-07-2024
2012,8,37,Asia,466052.27,0.09,25-03-2025
2013,47,59,US,962844.69,0.08,01-03-2025
2014,40,81,Asia,745599.69,0.1,07-01-2024
2015,49,99,Asia,103201.98,0.11,08-09-2024
2016,12,48,Europe,745274.89,0.1,30-04-2025
2017,27,5,MENA,106828.53,0.12,15-12-2024
2018,8,48,LATAM,1000535.74,0.08,20-10-2024
2019,25,96,Asia,257298.91,0.09,01-06-2025
2020,46,3,Asia,891507.46,0.07,24-06-2024
2021,4,47,LATAM,743792.23,0.13,28-03-2024
2022,33,62,Asia,203305.47,0.07,29-09-2024
2023,1,99,Europe,128310,0.12,16-01-2025
2024,19,14,Europe,147471.04,0.07,28-02-2025
2025,31,63,LATAM,93311.51,0.15,04-01-2025
2026,16,61,Asia,221459.38,0.05,06-10-2025
2027,14,31,Asia,35059.98,0.05,08-09-2024
2028,48,95,MENA,316215.43,0.08,04-06-2024
2029,5,17,Asia,480808.02,0.09,26-06-2025
2030,41,24,Europe,34751.37,0.09,07-03-2025
2031,26,23,US,827284.34,0.12,21-08-2024
2032,28,82,US,256055.11,0.08,21-05-2024
2033,2,50,US,738066.86,0.08,15-03-2025
2034,50,78,US,679079.93,0.09,27-02-2025
2035,6,79,Asia,329140.27,0.06,23-02-2025
2036,9,79,Asia,168952.14,0.07,14-04-2025
2037,33,70,MENA,191948.36,0.05,12-06-2025
2038,41,27,Asia,207836.83,0.04,05-01-2025
2039,25,15,US,307930.81,0.08,31-01-2024
2040,48,50,LATAM,60826.55,0.12,29-03-2025
2041,13,36,LATAM,33000.68,0.09,29-05-2024
2042,9,8,Europe,30016.14,0.08,11-01-2024
2043,13,79,Europe,2577088.4,0.08,13-06-2025
2044,31,3,Asia,1289476.06,0.08,12-03-2024
2045,41,62,LATAM,521422.94,0.1,27-03-2024
2046,11,47,US,51617.47,0.07,12-12-2024
2047,4,77,US,10532.98,0.07,18-11-2024
2048,34,98,US,184804.51,0.08,15-02-2025
2049,38,88,Asia,81736.15,0.1,17-06-2024
2050,46,96,Asia,1815350.16,0.1,20-03-2025
2051,4,61,MENA,117524.27,0.06,03-03-2024
2052,38,32,US,257902.36,0.11,06-02-2025
2053,19,94,US,67558.97,0.07,07-02-2024
2054,6,13,Asia,499053.55,0.07,03-06-2024
2055,34,1,Asia,93908.33,0.09,11-08-2025
2056,18,34,MENA,263008.15,0.03,29-02-2024
2057,13,62,MENA,4262017.3,0.1,08-10-2025
2058,41,79,Europe,354554,0.07,16-06-2025
2059,23,78,LATAM,122126.82,0.08,29-10-2024
2060,19,93,US,1391352.33,0.07,05-03-2025
2061,45,98,US,72174.46,0.04,15-02-2025
2062,11,82,MENA,7048.16,0.13,20-07-2025
2063,1,71,MENA,92716.08,0.07,07-11-2024
2064,24,93,Europe,2192545.16,0.06,17-11-2024
2065,7,31,LATAM,25876.72,0.05,18-12-2024
2066,25,64,Europe,625852.88,0.08,09-01-2024
2067,21,25,LATAM,155620.21,0.06,13-10-2024
2068,15,38,US,49041.68,0.09,24-06-2025
2069,1,14,Europe,1070465.62,0.07,17-09-2025
2070,12,8,MENA,283051.17,0.08,30-05-2024
2071,7,91,Europe,48829.78,0.1,17-02-2025
2072,15,54,Europe,441331.73,0.07,01-04-2025
2073,21,2,US,650497.02,0.11,29-07-2024
2074,19,81,MENA,164503.47,0.07,11-07-2025
2075,29,78,MENA,101588.13,0.06,01-10-2025
2076,25,89,Asia,43042.99,0.04,25-09-2025
2077,33,56,Asia,105047.91,0.07,28-03-2025
2078,49,94,Asia,181209.54,0.13,19-12-2024
2079,32,93,US,1450442.48,0.1,18-02-2025
2080,49,84,Europe,841904.6,0.09,21-07-2024
2081,35,85,MENA,320453.33,0.09,04-11-2024
2082,44,61,MENA,620595.75,0.02,27-03-2024
2083,38,22,Europe,182152.46,0.09,07-02-2024
2084,26,35,MENA,569353.24,0.1,04-07-2025
2085,11,16,Europe,20947.74,0.1,08-12-2024
2086,35,50,US,633433.39,0.08,03-02-2025
2087,8,43,US,181471.64,0.04,09-05-2024
2088,46,17,US,128719.47,0.07,16-06-2025
2089,14,80,Europe,148170.56,0.06,07-07-2025
2090,10,58,Europe,188239.4,0.1,17-10-2024
2091,2,2,LATAM,826164.26,0.09,06-08-2024
2092,46,4,MENA,800649.52,0.07,05-04-2024
2093,9,85,MENA,494256.92,0.11,07-06-2025
2094,3,39,LATAM,220057.31,0.07,19-07-2025
2095,21,98,LATAM,1199256.64,0.07,15-11-2024
2096,26,94,US,535770.22,0.06,17-06-2025
2097,8,6,LATAM,819781.61,0.07,14-12-2024
2098,48,81,Europe,74159.79,0.06,12-10-2025
2099,2,89,Asia,362794.87,0.08,12-06-2024
2100,6,69,Europe,19378.12,0.12,24-01-2024
2101,28,69,LATAM,40391.48,0.08,29-01-2024
2102,29,20,MENA,512611.3,0.06,06-07-2025
2103,26,64,Europe,83947.15,0.07,29-08-2025
2104,25,16,MENA,700763.6,0.07,21-09-2024
2105,12,51,Europe,736777.18,0.09,04-09-2024
2106,5,37,MENA,191768.27,0.11,07-11-2024
2107,34,73,Europe,869004.92,0.03,08-03-2025
2108,48,69,MENA,607178.69,0.09,01-06-2025
2109,37,42,Asia,126204.14,0.1,23-04-2024
2110,15,57,US,721134.6,0.1,02-03-2024
2111,44,66,Europe,1390519.96,0.09,16-01-2025
2112,36,9,Asia,217089.8,0.08,22-09-2024
2113,15,100,US,161285.5,0.05,04-10-2025
2114,43,86,Europe,221366.66,0.07,03-06-2025
2115,48,64,Asia,8103888.84,0.08,28-12-2024
2116,23,86,Asia,796861.43,0.07,06-05-2024
2117,6,22,Asia,86014.02,0.09,18-02-2024
2118,46,34,LATAM,934534.24,0.07,07-05-2024
2119,50,55,MENA,66282.38,0.1,04-04-2025
2120,44,29,US,314812.21,0.05,01-11-2024
2121,43,38,MENA,100635.89,0.12,09-08-2025
2122,45,97,MENA,215191.81,0.08,06-01-2024
2123,21,18,MENA,2210266.11,0.07,09-04-2025
2124,23,71,Asia,201209.7,0.1,13-12-2024
2125,43,65,MENA,847960.09,0.08,29-08-2024
2126,16,97,LATAM,179983.46,0.04,18-08-2025
2127,47,1,Europe,105324.86,0.07,02-08-2025
2128,15,88,Asia,117579.71,0.07,04-10-2025
2129,25,4,US,320512.25,0.07,30-06-2025
2130,36,4,Europe,500938.01,0.1,01-09-2025
2131,11,82,Europe,2033.79,0.09,27-08-2024
2132,15,27,Europe,864795.27,0.07,24-12-2024
2133,4,43,MENA,1002645.81,0.09,02-11-2024
2134,21,59,MENA,166105.36,0.08,18-10-2024
2135,13,32,Asia,923455.45,0.06,09-08-2025
2136,22,33,MENA,171255.63,0.08,23-05-2024
2137,19,28,MENA,100369.46,0.08,21-01-2025
2138,34,55,MENA,1407534.04,0.09,16-06-2025
2139,14,100,Asia,36133.35,0.08,10-09-2024
2140,4,60,Asia,464260.99,0.09,17-04-2024
2141,48,70,LATAM,424223.58,0.11,01-12-2024
2142,46,62,LATAM,1936362.68,0.12,12-06-2025
2143,27,80,LATAM,588939.53,0.08,19-08-2025
2144,29,34,LATAM,398667.2,0.05,16-07-2024
2145,47,87,Europe,86545.34,0.07,04-01-2025
2146,28,88,Europe,38789.54,0.06,10-04-2025
2147,35,56,LATAM,1150965.57,0.05,10-04-2024
2148,8,13,LATAM,129094.51,0.08,30-05-2024
2149,16,56,US,30473.52,0.08,11-03-2025
2150,42,18,Europe,865056.16,0.08,25-02-2025
2151,36,54,US,248191.18,0.11,24-03-2024
2152,30,77,US,29932.35,0.12,04-04-2024
2153,18,43,MENA,580762.63,0.05,04-03-2024
2154,2,39,Asia,575991.15,0.05,11-03-2025
2155,49,61,Europe,1629983.05,0.11,13-05-2024
2156,13,42,LATAM,3383636.53,0.09,02-05-2025
2157,4,81,LATAM,316118.18,0.09,07-08-2024
2158,26,79,Asia,1849992.48,0.1,01-04-2025
2159,25,18,Europe,215294.27,0.08,20-03-2024
2160,30,23,LATAM,47982.81,0.1,13-01-2025
2161,11,54,LATAM,10519.58,0.1,22-06-2025
2162,7,30,MENA,288706.16,0.11,16-02-2025
2163,31,98,US,108116.93,0.06,25-08-2025
2164,44,58,LATAM,629700.07,0.08,26-07-2025
2165,10,68,Europe,480787.5,0.11,15-06-2025
2166,39,67,Asia,169752.8,0.09,08-02-2025
2167,13,71,MENA,1579276.83,0.08,27-09-2024
2168,31,18,Europe,1119699.63,0.11,21-08-2025
2169,7,7,MENA,109575.25,0.05,25-05-2025
2170,49,40,US,430343.43,0.05,09-03-2025
2171,42,70,LATAM,523780.13,0.08,26-03-2025
2172,42,86,Europe,561336.55,0.04,16-05-2025
2173,36,65,Asia,301820.94,0.06,02-03-2025
2174,20,68,US,194261.97,0.09,15-06-2024
2175,4,49,US,226816.96,0.06,27-05-2024
2176,7,52,MENA,18281.19,0.11,01-06-2025
2177,1,29,US,449196.24,0.08,10-05-2024
2178,44,21,Europe,29349.36,0.08,11-05-2025
2179,45,90,MENA,24641.6,0.07,13-04-2025
2180,42,78,US,42139.25,0.09,12-05-2024
2181,47,9,Asia,63401.36,0.07,09-06-2025
2182,13,47,Europe,447000.81,0.09,25-06-2025
2183,22,76,Asia,118599.23,0.08,30-04-2024
2184,21,42,Asia,1382447.13,0.11,05-08-2024
2185,22,51,MENA,505085.06,0.08,11-04-2025
2186,28,56,LATAM,240363.36,0.09,29-04-2025
2187,9,51,MENA,6328624.27,0.09,03-02-2024
2188,26,70,Europe,73597.17,0.11,09-06-2024
2189,9,20,Europe,216698.52,0.08,26-07-2025
2190,15,88,MENA,18080.58,0.1,13-01-2025
2191,10,27,LATAM,1756794.06,0.07,01-05-2024
2192,24,38,MENA,64239.09,0.09,08-09-2025
2193,42,72,Europe,459534.16,0.12,22-02-2025
2194,8,65,LATAM,725319.73,0.07,22-04-2024
2195,24,54,Europe,251686.26,0.12,03-05-2024
2196,16,24,LATAM,105729.4,0.08,13-01-2025
2197,49,47,LATAM,747370.51,0.07,08-08-2025
2198,26,71,MENA,167386.97,0.1,23-10-2024
2199,27,83,MENA,132914.92,0.06,11-02-2024
2200,37,86,MENA,149870.07,0.03,19-06-2025
2201,4,63,LATAM,483254.08,0.07,05-06-2024
2202,50,57,LATAM,37368.72,0.04,30-04-2024
2203,24,55,Europe,390082.1,0.09,15-01-2025
2204,19,60,Asia,503747.79,0.04,08-11-2024
2205,36,99,MENA,722987.88,0.13,18-01-2025
2206,39,62,Europe,200933.21,0.09,06-11-2024
2207,10,30,Europe,1457447.07,0.07,28-10-2024
2208,25,93,US,397678.67,0.12,12-05-2025
2209,18,22,MENA,234632.99,0.09,29-01-2024
2210,19,75,Europe,1226303.61,0.04,26-05-2024
2211,36,84,US,2956628.55,0.07,25-05-2024
2212,10,29,MENA,253440.48,0.11,26-08-2025
2213,33,41,LATAM,31309.27,0.06,07-03-2025
2214,50,42,US,453887.25,0.07,19-02-2024
2215,5,98,LATAM,205244.2,0.11,08-11-2024
2216,47,65,Asia,110248.08,0.09,17-10-2024
2217,49,31,Asia,109957.59,0.08,08-08-2024
2218,35,30,Asia,162068.45,0.11,06-07-2024
2219,44,18,Asia,575195.38,0.11,15-05-2025
2220,34,17,Europe,412378.55,0.11,03-01-2024
2221,33,38,Asia,48166.51,0.08,05-05-2024
2222,21,14,Europe,237646.17,0.09,14-07-2025
2223,17,87,Europe,121980.04,0.04,23-12-2024
2224,22,89,MENA,109868.87,0.13,10-03-2024
2225,48,79,Europe,1887484.53,0.09,15-02-2024
2226,37,56,Europe,175539.65,0.05,03-03-2025
2227,15,22,Asia,79220.71,0.11,07-05-2025
2228,35,67,Europe,1991793.43,0.1,09-08-2025
2229,28,56,LATAM,243626,0.07,13-11-2024
2230,7,19,Asia,119390.58,0.1,02-08-2025
2231,32,57,US,98306.18,0.1,08-04-2025
2232,11,44,Asia,159238.24,0.08,11-12-2024
2233,10,98,Europe,80914.53,0.14,21-01-2025
2234,9,35,LATAM,251797.54,0.1,01-05-2025
2235,14,1,Asia,158746.39,0.08,12-09-2025
2236,13,52,LATAM,111399.04,0.06,15-05-2024
2237,25,85,US,464028.92,0.06,21-05-2024
2238,2,93,US,430904.07,0.09,31-05-2025
2239,35,70,MENA,1762036.46,0.06,16-04-2025
2240,7,37,MENA,24002.27,0.09,05-04-2025
2241,21,65,Asia,242021.3,0.1,04-04-2025
2242,18,51,MENA,172898.57,0.1,01-06-2024
2243,3,1,LATAM,120434.86,0.1,29-11-2024
2244,42,91,MENA,35429.05,0.06,01-04-2024
2245,39,21,LATAM,206323.97,0.1,01-10-2025
2246,41,53,MENA,126043.6,0.15,30-09-2025
2247,49,16,MENA,614644.94,0.08,23-02-2025
